precision,recall
0.49887182873809915,0.8887254901960784
0.4988442487616951,0.8886274509803922
0.4988166657493533,0.8885294117647059
0.49878907970057246,0.8884313725490196
0.4987614906148511,0.8883333333333333
0.49873389849168775,0.888235294117647
0.4987063033305808,0.8881372549019608
0.4986787051310284,0.8880392156862745
0.49865110389252876,0.8879411764705882
0.4986234996145799,0.8878431372549019
0.4985958922966797,0.8877450980392156
0.498568281938326,0.8876470588235295
0.49854066853901646,0.8875490196078432
0.4985130520982487,0.8874509803921569
0.4984854326155202,0.8873529411764706
0.49845781009032825,0.8872549019607843
0.4984301845221702,0.8871568627450981
0.4984025559105431,0.8870588235294118
0.49837492425494406,0.8869607843137255
0.49834728955487,0.8868627450980392
0.49831965180981763,0.8867647058823529
0.4982920110192837,0.8866666666666667
0.4982643671827649,0.8865686274509804
0.4982367202997576,0.8864705882352941
0.49917181978798586,0.8863725490196078
0.49914416652862903,0.8862745098039215
0.49911651021535064,0.8861764705882353
0.4990888508476448,0.886078431372549
0.4990611884250055,0.8859803921568628
0.4990335229469266,0.8858823529411765
0.4990058544129018,0.8857843137254902
0.49897818282242473,0.885686274509804
0.4989505081749889,0.8855882352941177
0.4997233595219652,0.8854901960784314
0.4996956786366403,0.8853921568627451
0.499667994687915,0.8852941176470588
0.49964030767528084,0.8851960784313726
0.4996126175982291,0.8850980392156863
0.499584924456251,0.885
0.49955722824883775,0.8849019607843137
0.49952952897548014,0.8848039215686274
0.4995018266356692,0.8847058823529412
0.4994741212288957,0.8846078431372549
0.4994464127546501,0.8845098039215686
0.4994187012124232,0.8844117647058823
0.4993909866017052,0.884313725490196
0.4993632689219866,0.8842156862745097
0.4993355481727575,0.8841176470588236
0.49930782435350796,0.8840196078431373
0.499280097463728,0.883921568627451
0.49925236750290747,0.8838235294117647
0.4992246344705361,0.8837254901960784
0.4991968983661036,0.8836274509803922
0.4991691591890994,0.8835294117647059
0.4991414169390129,0.8834313725490196
0.4991136716153335,0.8833333333333333
0.4990859232175503,0.883235294117647
0.4990581717451524,0.8831372549019608
0.4990304171976287,0.8830392156862745
0.4990026595744681,0.8829411764705882
0.49897489887515933,0.8828431372549019
0.498947135099191,0.8827450980392156
0.49891936824605154,0.8826470588235295
0.49889159831522945,0.8825490196078432
0.4988638253062129,0.8824509803921569
0.4988360492184902,0.8823529411764706
0.49880827005154926,0.8822549019607843
0.49878048780487805,0.8821568627450981
0.49875270247796444,0.8820588235294118
0.4990015531395607,0.8819607843137255
0.49897376157985246,0.8818627450980392
0.49894596693664706,0.8817647058823529
0.49891816920943133,0.8816666666666667
0.49889036839769196,0.8815686274509804
0.4988625645009155,0.8814705882352941
0.4988347575185884,0.8813725490196078
0.498806947450197,0.8812745098039215
0.4987791342952275,0.8811764705882353
0.4987513180531661,0.881078431372549
0.49872349872349875,0.8809803921568627
0.49869567630571127,0.8808823529411764
0.49866785079928955,0.8807843137254902
0.4986400222037191,0.880686274509804
0.4986121905184856,0.8805882352941177
0.49858435574307447,0.8804901960784314
0.4985565178769709,0.8803921568627451
0.4985286769196602,0.8802941176470588
0.4985008328706274,0.8801960784313726
0.49847298572935755,0.8800980392156863
0.4984451354953354,0.88
0.49841728216804576,0.8799019607843137
0.49838942574697326,0.8798039215686274
0.4983615662316023,0.8797058823529412
0.4983337036214175,0.8796078431372549
0.4983058379159029,0.8795098039215686
0.4982779691145428,0.8794117647058823
0.4982500972168213,0.879313725490196
0.49822222222222223,0.8792156862745099
0.49819434413022945,0.8791176470588236
0.4981664629403267,0.8790196078431373
0.49813857865199757,0.878921568627451
0.4981106912647255,0.8788235294117647
0.4980828007779939,0.8787254901960785
0.498054907191286,0.8786274509803922
0.49802701050408493,0.8785294117647059
0.4979991107158737,0.8784313725490196
0.4979712078261353,0.8783333333333333
0.4979433018343524,0.8782352941176471
0.4979153927400078,0.8781372549019608
0.49788748054258397,0.8780392156862745
0.49785956524156333,0.8779411764705882
0.49783164683642833,0.8778431372549019
0.4978037253266611,0.8777450980392156
0.49777580071174377,0.8776470588235294
0.4977478729911583,0.8775490196078432
0.4977199421643866,0.8774509803921569
0.4976920082309104,0.8773529411764706
0.49766407119021133,0.8772549019607843
0.49763613104177096,0.8771568627450981
0.49760818778507065,0.8770588235294118
0.4975802414195917,0.8769607843137255
0.4975522919448153,0.8768627450980392
0.49752433936022256,0.8767647058823529
0.4974963836652943,0.8766666666666667
0.4974684248595115,0.8765686274509804
0.4974404629423548,0.8764705882352941
0.4974124979133048,0.8763725490196078
0.49738452977184194,0.8762745098039215
0.4973565585174467,0.8761764705882353
0.4973285841495993,0.876078431372549
0.4973006066677798,0.8759803921568627
0.4972726260714683,0.8758823529411764
0.4972446423601447,0.8757843137254901
0.4972166555332888,0.875686274509804
0.4971886655903802,0.8755882352941177
0.4971606725308986,0.8754901960784314
0.49713267635432323,0.8753921568627451
0.4971046770601336,0.8752941176470588
0.4970766746478089,0.8751960784313726
0.49704866911682816,0.8750980392156863
0.49702066046667037,0.875
0.4969926486968144,0.8749019607843137
0.49696463380673905,0.8748039215686274
0.4969366157959229,0.8747058823529412
0.49690859466384446,0.8746078431372549
0.4968805704099822,0.8745098039215686
0.49685254303381426,0.8744117647058823
0.49682451253481896,0.874313725490196
0.49735066094037594,0.8742156862745099
0.49732262382864795,0.8741176470588236
0.4972945835889998,0.8740196078431373
0.49726654022090816,0.873921568627451
0.4972384937238494,0.8738235294117647
0.4972104440972997,0.8737254901960785
0.4971823913407354,0.8736274509803922
0.4971543354536324,0.8735294117647059
0.49712627643546675,0.8734313725490196
0.49709821428571427,0.8733333333333333
0.49707014900385066,0.8732352941176471
0.4970420805893515,0.8731372549019608
0.49701400904169224,0.8730392156862745
0.49698593436034827,0.8729411764705882
